allen_structure_id,acronym,name,total_density_cells_per_mm3,neuron_density,astrocyte_density,oligodendrocyte_density,microglia_density,glia_density,region_volume_mm3,murakami_total_density,murakami_total_count_mean,murakami_total_count_sd,murakami_is_leaf_region,rodarie_neuron_density,rodarie_region_volume_mm3,ero_region_volume_mm3,ero_total_count,rodarie_gad67_density,rodarie_pv_density,rodarie_sst_density,rodarie_vip_density
1066,VISam2/3,"Anteromedial visual area, layer 2/3",196747.855022,107480.246632,14694.548658,33671.353538,40901.706195,89267.608391,0.478953,107081.460216,51287.0,10368.556891,True,115130.152964,0.478953,0.478953,94233,15512.401367,2984.819336,3830.085693,6572.72168
1067,TTv1,"Taenia tecta, ventral part, layer 1",75860.229394,41982.395305,9534.275807,22790.077354,1553.480928,33877.834089,0.234313,58081.977416,13609.333333,2237.628507,True,29832.356161,0.234313,0.234313,17775,29832.355469,0.0,1229.200073,266.92865
1069,PPY,Parapyramidal nucleus,85453.152923,33053.867756,16224.661731,35668.113352,506.510084,52399.285167,0.061203,,11167.666667,1059.636887,False,14236.01802,0.061203,0.061203,5230,0.0,0.0,0.0,0.0
1070,SSp-bfd5,"Primary somatosensory area, barrel field, layer 5",172042.144351,76972.626519,10087.785895,44521.933757,40459.79818,95069.517833,2.457328,109201.398029,268343.666667,1995.276756,True,64202.413745,2.457328,2.457328,422764,16284.246094,6428.586914,8360.172852,1495.477783
1072,MGd,"Medial geniculate complex, dorsal part",152897.93475,81561.209219,14941.634241,43230.170608,13164.920682,71336.725531,0.208813,149630.250424,31244.666667,1742.090794,True,71452.541159,0.208813,0.208813,31927,2031.623779,53.794346,219.521088,1.614328
1073,HEM,Hemispheric regions,1004864.70904,889081.456023,24029.178415,48230.172396,43523.902202,115783.253013,26.959141,,,,,952978.111028,26.959141,26.959141,27090289,124733.117188,34034.9375,894.652832,66.718178
1074,VISal1,"Anterolateral visual area, layer 1",97233.568342,50339.777121,5945.872186,4712.303844,36235.615192,46893.791221,0.274813,150350.996892,41318.333333,661.165889,True,22899.993285,0.274813,0.274812,26721,22899.994141,92.739029,269.458527,1030.168823
1075,TTv2,"Taenia tecta, ventral part, layer 2",174497.559108,104487.795539,13851.249162,55846.080214,312.434192,70009.763568,0.163234,102500.877445,16731.666667,1428.00747,True,115688.629021,0.163234,0.163234,28484,43870.855469,176.689621,0.0,2166.259521
1077,PR,Perireunensis nucleus,141682.137834,79347.398031,3150.492264,41406.469761,17777.777778,62334.739803,0.022219,83818.096578,1862.333333,198.890254,True,64274.324775,0.022219,0.022219,3148,0.0,0.0,0.0,0.0
1079,MGv,"Medial geniculate complex, ventral part",157754.366997,85491.907964,18564.043653,44540.730479,9157.684901,72262.459033,0.462453,127623.74565,59020.0,2066.565266,True,76292.274974,0.462453,0.462453,72954,4908.868164,43.291073,169.63623,5.925057
1080,HIP,Hippocampal region,183898.259701,125376.773844,13759.166471,22211.426336,22550.893051,58521.485858,20.809109,,,,,153701.770713,20.809109,20.809109,3826759,5521.046875,1008.939697,1811.614624,597.664917
1081,ILA6b,"Infralimbic area, layer 6b",185609.619927,91664.161477,4425.166416,88407.129053,1113.16298,93945.45845,0.072766,137816.906449,10028.333333,839.20518,True,91660.5883,0.072766,0.072766,13506,15499.953125,3941.320068,7147.793457,914.525757
1082,TTv3,"Taenia tecta, ventral part, layer 3",109020.255654,57052.507375,11377.777778,40589.970501,0.0,51967.748279,0.079453,89809.767289,7135.666667,521.864286,True,32810.637997,0.079453,0.079453,8662,32810.636719,912.878479,6296.266602,1544.619873
1083,mfbse,epithalamus related,140947.919877,0.0,21679.418886,74844.640106,44423.860885,140947.919877,0.709844,,,,,,,0.709844,100051,,,,
1084,PRE,Presubiculum,170300.829771,102713.804375,18261.000754,27506.160422,21819.864219,67587.025396,1.242813,,,,,107032.38676,1.242813,1.242813,211652,27163.949219,3663.762207,5582.98291,2140.885986
1085,MOs6b,"Secondary motor area, layer 6b",153798.386064,55097.220443,5099.013706,69935.186371,23666.965544,98701.165621,0.121984,160610.733957,19592.0,1665.202991,True,33809.560703,0.121984,0.121984,18761,6650.928711,1993.555054,3718.95166,938.421387
1086,SSp-tr4,"Primary somatosensory area, trunk, layer 4",223463.203972,116513.881136,15851.934546,47232.409883,43864.978407,106949.322836,0.531859,174200.808876,92650.333333,6316.85122,True,136428.970707,0.531859,0.531859,118851,18811.169922,9462.954102,4458.163086,2390.461914
1088,MGm,"Medial geniculate complex, medial part",145760.0,70805.333333,8890.666667,52640.0,13424.0,74954.666667,0.1875,119669.333333,22438.0,1782.175076,True,54394.966159,0.1875,0.1875,27330,3725.54541,205.051605,394.594238,4.984903
1089,HPF,Hippocampal formation,167054.884174,108330.476722,12818.905179,24832.61052,21072.891753,58724.407453,41.046953,,,,,119463.417229,41.046953,41.046953,6857094,11823.928711,1495.607666,4005.531006,1066.013428
1090,SSs5,"Supplemental somatosensory area, layer 5",162068.143727,77135.498102,6149.414474,44765.605908,34017.625242,84932.645625,1.445016,117395.501058,169638.333333,697.155889,True,63819.198915,1.445016,1.445016,234191,18312.496094,8365.356445,8337.819336,1161.698608
1091,"CUL4, 5",Lobules IV-V,940169.073573,817178.617755,24710.848144,46218.419316,52061.188358,122990.455818,6.866094,,,,,867662.207417,6.866094,6.866094,6455289,73627.90625,36231.652344,1080.27002,158.657974
1092,em,external medullary lamina of the thalamus,111828.533155,0.0,13870.953338,85108.283099,12849.296718,111828.533155,0.279937,,,,,,,0.279937,31305,,,,
1093,PRNc,"Pontine reticular nucleus, caudal part",80571.480533,31573.169973,6579.645361,39585.077413,2833.587786,48998.31056,3.264766,58190.496702,189978.333333,11401.961688,True,7974.68843,3.264766,3.264766,263047,7974.6875,475.781128,2274.889648,104.18531
1094,SSp-ll4,"Primary somatosensory area, lower limb, layer 4",172279.798084,81333.470691,13918.203358,43234.779025,33793.345009,90946.327393,0.303344,192020.878404,58248.333333,3308.331654,True,68427.597713,0.303344,0.303344,52260,17221.052734,9656.609375,4594.873047,2969.522705
1096,AMd,"Anteromedial nucleus, dorsal part",147325.006287,78107.469193,9638.360298,43897.057591,15682.119205,69217.537095,0.372781,100604.129991,37503.333333,761.567025,True,64042.278666,0.372781,0.372781,54920,187.082657,184.859818,0.0,2.222855
1097,HY,Hypothalamus,148674.130608,83200.711189,10837.131683,49323.393212,5312.894524,65473.419419,15.888891,,207864.0,1854.116501,False,76337.09146,15.888891,15.888891,2362267,31568.146484,941.579773,9159.570312,129.949829
1098,MDRNd,"Medullary reticular nucleus, dorsal part",114794.627565,49606.201737,3669.120519,35110.483459,26408.82185,65188.425829,0.520016,130273.008624,67744.0,15671.637056,True,21756.302795,0.520016,0.520016,59695,20713.050781,5155.56543,15506.050781,51.435947
1099,fxs,fornix system,110410.855898,0.0,10891.553066,78255.088702,21264.21413,110410.855898,5.020312,,,,,,,5.020312,554297,,,,
1100,PRT,Pretectal region,159879.807153,76378.06929,9776.880816,44411.555855,29313.301192,83501.737863,1.672313,,,,,64164.519013,1.672313,1.672313,267369,40613.304688,4092.008545,4218.007812,4.825206
1101,AId5,"Agranular insular area, dorsal part, layer 5",145724.301002,79641.566926,15934.865807,38113.253541,12034.614728,66082.734076,0.640984,110401.5471,70765.666667,2590.177664,True,58277.791392,0.640984,0.640984,93407,13319.944336,3759.603027,6968.269043,725.400879
1102,SSp-m6a,"Primary somatosensory area, mouth, layer 6a",148805.085878,67162.64658,8525.469455,58384.165398,14732.804445,81642.439298,0.584953,138351.256778,80929.0,5874.304725,True,43404.179302,0.584953,0.584953,87044,10054.371094,3095.987793,4939.047852,848.572632
1104,AMv,"Anteromedial nucleus, ventral part",146405.164464,81195.204427,12099.600369,48772.210267,4338.149401,65209.960037,0.101656,103043.344605,10475.0,171.403034,True,68600.57893,0.101656,0.101656,14883,2957.58252,472.93103,2481.455322,3.196083
1105,IA,Intercalated amygdalar nucleus,179599.691596,107230.840401,11087.740941,60091.904395,1189.20586,72368.851195,0.202656,163931.123105,33221.666667,1657.983816,True,117239.343283,0.202656,0.202656,36397,42171.292969,181.494019,11584.896484,375.287842
1106,VISC2/3,"Visceral area, layer 2/3",151149.519249,95321.110203,2850.091479,19646.69703,33331.620538,55828.409047,0.401391,142525.335098,57208.333333,1494.809798,True,77778.621942,0.401391,0.401391,60670,20219.095703,2625.121094,4068.630859,5600.490723
1107,MDRNv,"Medullary reticular nucleus, ventral part",89877.680036,40302.728493,7403.846727,39437.24467,2733.860146,49574.951543,1.047969,127587.137816,133707.333333,6843.642987,True,14675.654867,1.047969,1.047969,94189,9585.470703,1183.107544,5539.208496,47.989868
1108,ccg,genu of corpus callosum,96237.812128,0.0,5374.554102,83273.880301,7589.377725,96237.812128,0.63075,,,,,,,0.63075,60702,,,,
1109,PS,Parastrial nucleus,121092.282785,70320.561252,8600.107933,42171.6136,0.0,50771.721533,0.028953,95027.163159,2751.333333,23.180452,True,43469.480334,0.028953,0.028953,3506,27840.880859,191.684128,3179.0,20.506176
1110,SUMl,"Supramammillary nucleus, lateral part",146340.033667,79304.485593,6698.484999,55736.211506,4600.851569,67035.548074,0.157797,109799.386078,17326.0,754.053049,True,70263.345131,0.157797,0.157797,23092,4721.858398,1108.680542,1759.856812,18.112288
1111,SSp-tr5,"Primary somatosensory area, trunk, layer 5",199685.726929,95785.240179,14860.907616,52045.823295,36993.755839,103900.48675,1.271187,129193.634561,164229.333333,10856.054962,True,98591.220088,1.271187,1.271187,253838,22122.693359,9523.538086,8591.522461,1219.261963
1113,IAD,Interanterodorsal nucleus of the thalamus,167103.515246,82035.346669,6885.997281,47965.818606,30216.35269,85068.168576,0.080453,119179.128633,9588.333333,235.43435,True,78734.080807,0.080453,0.080453,13444,0.0,0.0,0.0,0.0
1114,VISal4,"Anterolateral visual area, layer 4",203414.961331,102809.116419,11590.171788,39663.267401,49352.405722,100605.844911,0.228297,143424.360642,32743.333333,614.508204,True,108982.365045,0.228297,0.228297,46439,19186.207031,7247.476074,5348.918945,3142.375977
1116,gVIIn,genu of the facial nerve,64000.0,0.0,6780.711017,50393.523407,6825.765575,64000.0,0.088781,,,,,,,0.088781,5682,,,,
1117,P-sat,"Pons, behavioral state related",98835.831459,41139.465062,8032.481345,44774.696819,4889.188233,57696.366397,4.106203,,,,,17635.720562,4.106203,4.106203,405840,13342.501953,453.651398,3906.118164,86.68425
1118,SUMm,"Supramammillary nucleus, medial part",167109.433962,100347.169811,13796.226415,28483.018868,24483.018868,66762.264151,0.06625,129142.138365,8555.666667,568.567791,True,101851.491897,0.06625,0.06625,11071,0.0,0.0,0.0,0.0
1120,IAM,Interanteromedial nucleus of the thalamus,141966.572059,80247.240618,8759.381898,17982.970672,34976.978871,61719.331441,0.049547,83119.941133,4118.333333,183.178419,True,65731.633374,0.049547,0.049547,7034,0.0,0.0,0.0,0.0
1121,ENTl1,"Entorhinal area, lateral part, layer 1",74983.952465,49894.280401,8214.59609,8544.364313,8330.711661,25089.672064,1.722422,62877.549478,108301.666667,17370.666721,True,25844.677704,1.722422,1.722422,129154,6806.711426,63.129185,774.468079,369.73175
1123,icp,inferior cerebellar peduncle,71867.132651,0.0,12141.650945,52403.674265,7321.807441,71867.132651,1.010406,,,,,,,1.010406,72615,,,,
1125,ORBvl5,"Orbital area, ventrolateral part, layer 5",152333.599909,76598.194905,10163.372558,44082.714498,21489.317948,75735.405004,0.273531,107907.231806,29516.0,2308.507527,True,55261.673259,0.273531,0.273531,41668,19355.480469,6468.255371,6864.450684,932.322083
1126,TMd,"Tuberomammillary nucleus, dorsal part",215374.562427,148835.472579,1493.582264,38609.101517,26436.406068,66539.089848,0.013391,153963.438351,2061.666667,115.214293,True,171804.694696,0.013391,0.013391,2884,0.0,0.0,0.0,0.0
1127,TEa2/3,"Temporal association areas, layer 2/3",180318.347232,119341.895266,3725.387164,11121.852511,46129.212291,60976.451966,0.957484,127641.421477,122214.666667,6723.016163,True,117884.961704,0.957484,0.957484,172652,16002.05957,1310.679565,4132.354492,6110.566895
1128,SSp-ll5,"Primary somatosensory area, lower limb, layer 5",170250.166539,77009.889828,13872.405842,49566.794773,29801.076095,93240.27671,0.914766,143944.703504,131675.666667,7873.502799,True,63436.301257,0.914766,0.914766,155739,17390.636719,8176.194336,6807.411621,1411.30481
1129,IB,Interbrain,150639.614834,80645.700624,10446.829547,46269.584824,13277.499839,69993.914209,35.841687,,,,,71868.385214,35.841687,35.841687,5399178,21193.080078,1511.395508,6412.352051,59.695969
1132,P-sen,"Pons, sensory related",107880.802552,42642.991959,11084.336944,45937.004763,8216.468887,65237.810594,3.717047,,,,,18218.252964,3.717047,3.717047,400998,11570.540039,3572.033691,5214.556152,103.435158
1133,ENTmv5/6,"Entorhinal area, medial part, ventral zone, layer 5/6",205128.205128,136205.128205,11487.179487,17504.273504,39931.623932,68923.076923,0.001828,86245.014245,157.666667,61.857363,True,168839.64887,0.001828,0.001828,375,9101.125,153.060684,6998.748047,1949.316284
1139,NLOT3,"Nucleus of the lateral olfactory tract, layer 3",165984.667499,95412.372972,14000.35657,56571.937957,0.0,70572.294527,0.087641,139870.446307,12258.333333,1059.013849,True,95439.634779,0.087641,0.087641,14547,33868.523438,424.955597,11613.419922,1509.702026
1140,TR1,"Postpiriform transition area, layers 1",69198.138938,45486.924434,7762.554147,10134.445692,5814.214664,23711.214503,0.389562,60954.70346,23745.666667,2882.906924,True,28550.000455,0.389562,0.389563,26957,7369.539062,77.013962,1892.46814,864.438538
1141,TR2,"Postpiriform transition area, layers 2",180834.008602,131442.747616,13172.598641,24290.718693,11927.943651,49391.260986,0.250672,82648.548692,20717.666667,1306.99745,True,150400.755726,0.250672,0.250672,45330,21711.917969,499.995667,5121.221191,3513.361328
1142,TR3,"Postpiriform transition area, layers 3",196139.021398,139440.098133,10153.46872,31308.709282,15236.745264,56698.923266,0.458562,83659.261278,38363.0,3364.837143,True,159573.847593,0.458562,0.458563,89942,20908.046875,866.078796,6262.064941,2564.48291
10672,SIMgr,"Simple lobule, granular layer",1838313.60996,1640880.86126,36230.953495,97341.006085,63860.789119,197432.748699,2.269938,575002.17517,1305219.0,340965.597595,True,1856497.163891,2.269938,2.269937,4172857,38769.933594,27107.261719,573.82135,278.419891
10674,SIMmo,"Simple lobule, molecular layer",275154.134875,199658.813027,20699.281385,22731.172719,32064.867744,75495.321848,3.167984,121720.718188,385609.333333,72115.205757,True,129863.058953,3.167984,3.167984,871684,129863.078125,43175.703125,820.185608,54.601471
10675,ANcr1gr,"Crus 1, granular layer",1940894.64331,1736759.63573,35640.543936,96475.143372,72019.320275,204135.007584,2.400328,608100.888984,1459641.666667,373461.522819,True,1971211.952636,2.400328,2.400328,4658784,53902.203125,27873.96875,1324.362427,104.971001
10677,ANcr1mo,"Crus 1, molecular layer",300853.216018,217552.009069,20412.453264,26603.349922,36285.403764,83301.206949,3.004734,155338.633996,466751.333333,99337.511169,True,151229.219272,3.004734,3.004734,903984,151229.21875,35820.113281,1132.797852,70.564247
10678,ANcr2gr,"Crus 2, granular layer",1912979.66642,1727050.05387,29346.274189,85527.699004,71055.639357,185929.61255,1.812734,762847.011162,1382839.0,388343.429392,True,1956379.901116,1.812734,1.812734,3467724,49819.03125,34547.601562,904.68219,62.77486
10680,ANcr2mo,"Crus 2, molecular layer",350536.131476,269008.426117,18386.852377,26166.649862,36974.20312,81527.70536,2.169594,203929.575909,442444.333333,114776.833901,True,213626.734922,2.169594,2.169594,760521,213626.75,44376.183594,812.555908,30.168634
10681,PRMgr,"Paramedian lobule, granular layer",1917178.07227,1761803.40576,31919.544142,71560.039964,51895.082399,155374.666506,1.423141,665460.824248,947044.333333,106988.56283,True,1988202.55056,1.423141,1.423141,2728414,41350.363281,27080.96875,1028.045532,85.962059
10683,PRMmo,"Paramedian lobule, molecular layer",381559.90842,309203.256169,21133.553803,23907.402697,27315.695752,72356.652251,1.9655,203767.150004,400504.333333,74017.473723,True,264062.222278,1.9655,1.9655,749956,264062.25,41964.109375,709.410889,20.772516
10684,COPYgr,"Copula pyramidis, granular layer",1960480.22768,1807724.82125,29116.666374,71906.259333,51732.48072,152755.406426,0.889422,656533.961082,583935.666667,166575.320934,True,2045224.339333,0.889422,0.889422,1743694,57270.070312,39658.722656,1005.06781,35.023026
10686,COPYmo,"Copula pyramidis, molecular layer",440415.022797,353215.86262,22072.042994,31645.51964,33481.597543,87199.160177,0.997234,247950.404504,247264.666667,83648.631132,True,308887.204511,0.997234,0.997234,439197,308887.21875,42868.992188,615.235291,10.284957
10687,PFLgr,"Paraflocculus, granular layer",1837023.39073,1720137.96525,17615.175669,48715.627962,50554.621849,116885.42548,2.456234,605249.244588,1486634.0,183954.018831,True,1926005.204533,2.456234,2.456234,4512160,36654.21875,25375.316406,941.809143,23.556398
10689,PFLmo,"Paraflocculus, molecular layer",281692.979648,230097.20487,13517.40374,19074.705463,19003.665576,51595.774779,3.026469,182845.106198,553375.0,75394.012952,True,172933.513848,3.026469,3.026469,852535,172933.5,25687.699219,585.276184,11.812256
10690,FLgr,"Flocculus, granular layer",1542756.80421,1399537.21588,35799.043996,61960.003902,45460.540435,143219.588333,0.640687,498033.752805,319084.0,31587.295674,True,1553606.825658,0.640687,0.640688,988425,47534.125,30083.65625,757.297241,24.668736
10692,FLmo,"Flocculus, molecular layer",326949.690748,247090.140067,24528.640354,30647.197603,24683.712725,79859.550681,0.735141,150846.875952,110893.666667,10503.47168,True,197260.113678,0.735141,0.735141,240354,197260.109375,37287.179688,1765.647949,49.605667
10693,PAR1,"Parasubiculum, layer 1",91089.723483,63017.416426,18045.728436,2044.407759,7982.170863,28072.307057,0.189297,57669.555647,10916.666667,2168.15782,True,32476.429118,0.189297,0.189297,17243,27636.060547,2829.576172,0.0,256.374481
